target,date,independent
"Malik's Bananas Inc",1998-05-06,false
"Malik's Bananas Inc",1998-05-07,true
"Malik's Bananas Inc",1998-05-09,false
"Malik's Bananas Inc",1998-05-10,false
"Malik's Bananas Inc",1998-05-11,false
"Malik's Bananas Inc",1998-05-12,false
"Malik's Bananas Inc",1998-05-14,false
"Malik's Bananas Inc",1998-05-20,false
"Malik's Bananas Inc",1998-05-20,false
"Malik's Bananas Inc",1998-05-20,false
"Malik's Bananas Inc",1998-05-22,false
"Malik's Bananas Inc",1998-05-26,false
"Malik's Bananas Inc",1998-05-28,false
"Malik's Bananas Inc",1998-06-05,false
"Malik's Bananas Inc",1998-06-08,false
"Malik's Bananas Inc",1998-06-08,false
"Malik's Bananas Inc",1998-06-11,false
"Malik's Bananas Inc",1998-06-12,false
"Malik's Bananas Inc",1998-06-13,false
"Malik's Bananas Inc",1998-06-15,false
"Malik's Bananas Inc",1998-06-17,false
"Malik's Bananas Inc",1998-06-18,false
"Malik's Bananas Inc",1998-06-20,false
"Malik's Bananas Inc",1998-06-21,false
"Malik's Bananas Inc",1998-06-23,false
"Malik's Bananas Inc",1998-06-25,false
"Malik's Bananas Inc",1998-06-27,false
"Malik's Bananas Inc",1998-06-27,false
"Malik's Bananas Inc",1998-06-29,false
"Malik's Bananas Inc",1998-06-29,false
"Malik's Bananas Inc",1998-07-01,false
"Malik's Bananas Inc",1998-07-01,false
"Malik's Bananas Inc",1998-07-02,false
"Malik's Bananas Inc",1998-07-02,false
"Malik's Bananas Inc",1998-07-03,false
"Malika's Electronics Inc",1985-09-23,true
"Malika's Electronics Inc",1985-10-10,false
"Malika's Electronics Inc",1985-10-11,false
"Malika's Electronics Inc",1985-10-12,false
"Malika's Electronics Inc",1985-10-15,false
"Malika's Electronics Inc",1985-11-01,false
"Malika's Electronics Inc",1985-11-05,false
"Malika's Electronics Inc",1985-11-07,false
"Malika's Electronics Inc",1985-11-14,false
"Malika's Electronics Inc",1985-11-27,true
"Malika's Electronics Inc",1985-12-16,false
"Malika's Electronics Inc",1985-12-19,false
"Malika's Electronics Inc",1985-12-23,false
"Malikah's Grapes Inc",1991-04-10,true
"Malikah's Grapes Inc",1991-06-07,false
"Malikah's Grapes Inc",1991-06-08,false
"Malikah's Grapes Inc",1991-06-26,true
"Malikah's Grapes Inc",1991-08-06,false
"Malinda's Bananas Inc",1987-09-14,true
"Malinda's Bananas Inc",1987-10-16,false
"Malinda's Bananas Inc",1987-10-20,false
"Malinda's Bananas Inc",1987-11-06,false
"Malinda's Bananas Inc",1987-11-23,true
"Malinda's Bananas Inc",1987-12-05,false
"Malinda's Bananas Inc",1987-12-31,false
"Malinda's Bananas Inc",1987-12-31,false
"Malinda's Bananas Inc",1988-01-10,false
"Maliya's Reptiles Inc",2005-12-11,true
"Maliya's Reptiles Inc",2006-01-15,false
"Maliya's Reptiles Inc",2006-01-27,false
"Maliya's Reptiles Inc",2006-03-09,true
"Mallan's Reptiles Inc",2003-07-23,true
"Mallan's Reptiles Inc",2003-07-28,false
"Mallan's Reptiles Inc",2003-09-15,false
"Mallan's Reptiles Inc",2003-09-18,false
"Mallan's Reptiles Inc",2003-09-19,false
"Mallary's Bananas Inc",1982-12-14,true
"Mallary's Bananas Inc",1982-12-25,false
"Mallary's Bananas Inc",1983-01-06,false
"Mallary's Bananas Inc",1983-02-02,false
"Mallary's Bananas Inc",1983-02-28,true
"Mallary's Bananas Inc",1983-03-01,false
"Mallary's Bananas Inc",1983-04-10,false
"Mallory's Hamsters Inc",1997-03-19,true
"Mallory's Hamsters Inc",1997-03-19,false
"Mallory's Hamsters Inc",1997-03-25,false
"Mallory's Hamsters Inc",1997-03-29,false
"Mallory's Hamsters Inc",1997-04-06,false
"Mallory's Hamsters Inc",1997-04-11,false
"Mallory's Hamsters Inc",1997-04-25,false
"Mallory's Hamsters Inc",1997-04-30,false
"Mallory's Hamsters Inc",1997-05-16,false
"Mallory's Hamsters Inc",1997-05-17,false
"Mallory's Hamsters Inc",1997-05-26,true
"Mallory's Hamsters Inc",1997-06-09,false
"Mallory's Hamsters Inc",1997-06-19,false
"Mallory's Hamsters Inc",1997-06-19,false
"Mallory's Hamsters Inc",1997-06-22,false
"Mallory's Hamsters Inc",1997-06-22,false
"Mallory's Hamsters Inc",1997-06-25,false
"Mallory's Hamsters Inc",1997-06-29,false
"Mallory's Hamsters Inc",1997-07-01,false
"Mallory's Hamsters Inc",1997-07-04,false
"Mallory's Hamsters Inc",1997-07-10,false
"Malynda's Burger Inc",1984-12-21,true
"Malynda's Burger Inc",1984-12-30,false
"Malynda's Burger Inc",1985-01-21,false
"Malynda's Burger Inc",1985-02-09,false
"Malynda's Burger Inc",1985-02-16,false
"Malynda's Burger Inc",1985-03-04,true
"Malynda's Burger Inc",1985-03-20,false
"Malynda's Burger Inc",1985-04-01,false
"Mamadou's Hamsters Inc",1995-12-02,true
"Mamadou's Hamsters Inc",1996-01-07,false
"Mamadou's Hamsters Inc",1996-01-15,false
"Man Jing's Merchandise Inc",2008-07-16,true
"Man Jing's Merchandise Inc",2008-10-07,true
"Man Jing's Merchandise Inc",2008-10-23,false
"Manas' Hamsters Inc",1990-07-04,true
"Manas' Hamsters Inc",1990-07-18,false
"Manas' Hamsters Inc",1990-07-18,false
"Manas' Hamsters Inc",1990-07-28,false
"Manas' Hamsters Inc",1990-08-11,false
"Manas' Hamsters Inc",1990-09-15,true
"Manas' Hamsters Inc",1990-10-14,false
"Manas' Hamsters Inc",1990-10-15,false
"Manas' Hamsters Inc",1990-10-17,false
"Manas' Hamsters Inc",1990-10-21,false
"Mandeep's Superfood Inc",1980-08-16,true
"Mandeep's Superfood Inc",1980-08-23,false
"Mandeep's Superfood Inc",1980-09-16,false
"Mandeep's Superfood Inc",1980-10-11,false
"Mandeep's Superfood Inc",1980-10-11,false
"Mandeep's Superfood Inc",1980-11-16,true
"Mandeep's Superfood Inc",1980-11-25,false
"Mandeep's Superfood Inc",1980-11-28,false
"Mandi's Candy Inc",1987-04-01,true
"Mandi's Candy Inc",1987-05-15,false
"Manezeh's Computers Inc",1997-06-07,true
"Manezeh's Computers Inc",1997-06-07,false
"Manezeh's Computers Inc",1997-06-27,false
"Manezeh's Computers Inc",1997-06-29,false
"Manezeh's Computers Inc",1997-06-29,false
"Manezeh's Computers Inc",1997-07-06,false
"Manezeh's Computers Inc",1997-07-10,false
"Manezeh's Computers Inc",1997-07-18,false
"Manezeh's Computers Inc",1997-08-04,false
"Manezeh's Computers Inc",1997-08-16,true
"Manezeh's Computers Inc",1997-08-18,false
"Manezeh's Computers Inc",1997-08-22,false
"Manezeh's Computers Inc",1997-08-30,false
"Manezeh's Computers Inc",1997-08-30,false
"Manezeh's Computers Inc",1997-09-03,false
"Manezeh's Computers Inc",1997-09-04,false
"Manezeh's Computers Inc",1997-09-16,false
"Manezeh's Computers Inc",1997-10-03,false
"Manikoun's Copyshop Inc",2000-02-27,true
"Manikoun's Copyshop Inc",2000-03-04,false
"Manikoun's Copyshop Inc",2000-03-09,false
"Manikoun's Copyshop Inc",2000-03-17,false
"Manikoun's Copyshop Inc",2000-04-03,false
"Manikoun's Copyshop Inc",2000-04-07,false
"Manikoun's Copyshop Inc",2000-05-18,true
"Manikoun's Copyshop Inc",2000-06-23,false
"Maninder's Grapes Inc",1987-12-01,true
"Manna's Melons Inc",2003-06-13,true
"Manna's Melons Inc",2003-07-06,false
"Manna's Melons Inc",2003-07-25,false
"Manna's Melons Inc",2003-08-02,false
"Manna's Melons Inc",2003-08-22,true
"Manna's Melons Inc",2003-08-23,false
"Manny's Melons Inc",2000-06-19,true
"Manny's Melons Inc",2000-06-23,false
"Manny's Melons Inc",2000-07-19,false
"Manny's Melons Inc",2000-08-24,true
"Manny's Melons Inc",2000-09-29,false
"Manohar's Electronics Inc",1983-02-09,true
"Manohar's Electronics Inc",1983-02-19,false
"Manohar's Electronics Inc",1983-04-22,true
"Manoj's Burger Inc",2001-02-06,true
"Mansoor's Bananas Inc",1981-02-26,true
"Mansoor's Bananas Inc",1981-03-17,false
"Mansoor's Bananas Inc",1981-03-18,false
"Mansoor's Bananas Inc",1981-05-01,true
"Mansoor's Bananas Inc",1981-05-12,false
"Mansoor's Bananas Inc",1981-05-28,false
"Mansoor's Bananas Inc",1981-06-04,false
"Mansoor's Bananas Inc",1981-06-13,false
"Mansoor's Bananas Inc",1981-06-17,false
"Manuel's Ghostwriting Inc",1994-03-19,true
"Manuel's Ghostwriting Inc",1994-03-20,false
"Manuel's Ghostwriting Inc",1994-03-21,false
"Manuel's Ghostwriting Inc",1994-03-22,false
"Manuel's Ghostwriting Inc",1994-03-24,false
"Manuel's Ghostwriting Inc",1994-03-25,false
"Manuel's Ghostwriting Inc",1994-03-28,false
"Manuel's Ghostwriting Inc",1994-03-28,false
"Manuel's Ghostwriting Inc",1994-03-29,false
"Manuel's Ghostwriting Inc",1994-03-30,false
"Manuel's Ghostwriting Inc",1994-04-04,false
"Manuel's Ghostwriting Inc",1994-04-08,false
"Manuel's Ghostwriting Inc",1994-04-09,false
"Manuel's Ghostwriting Inc",1994-04-09,false
"Manuel's Ghostwriting Inc",1994-04-10,false
"Manuel's Ghostwriting Inc",1994-04-10,false
"Manuel's Ghostwriting Inc",1994-04-12,false
"Manuel's Ghostwriting Inc",1994-04-12,false
"Manuel's Ghostwriting Inc",1994-04-16,false
"Manuel's Ghostwriting Inc",1994-04-19,false
"Manuel's Ghostwriting Inc",1994-04-20,false
"Manuel's Ghostwriting Inc",1994-04-21,false
"Manuel's Ghostwriting Inc",1994-04-22,false
"Manuel's Ghostwriting Inc",1994-04-23,false
"Manuel's Ghostwriting Inc",1994-04-23,false
"Manuel's Ghostwriting Inc",1994-04-23,false
"Manuel's Ghostwriting Inc",1994-04-23,false
"Manuel's Ghostwriting Inc",1994-04-29,false
"Manuel's Ghostwriting Inc",1994-04-30,false
"Manuel's Ghostwriting Inc",1994-05-03,false
"Manuel's Ghostwriting Inc",1994-05-03,false
"Manuel's Ghostwriting Inc",1994-05-08,false
"Manuel's Ghostwriting Inc",1994-05-08,false
"Manuel's Ghostwriting Inc",1994-05-09,false
"Manuel's Ghostwriting Inc",1994-05-10,false
"Manuel's Ghostwriting Inc",1994-05-11,false
"Manuel's Ghostwriting Inc",1994-05-12,false
"Manuel's Ghostwriting Inc",1994-05-14,false
"Manuel's Ghostwriting Inc",1994-05-14,false
"Manuel's Ghostwriting Inc",1994-05-16,false
"Manuel's Ghostwriting Inc",1994-05-17,false
"Manuel's Ghostwriting Inc",1994-05-17,false
"Manuel's Ghostwriting Inc",1994-05-18,false
"Manuel's Ghostwriting Inc",1994-05-18,false
"Manuel's Ghostwriting Inc",1994-05-19,true
"Manuel's Ghostwriting Inc",1994-05-20,false
"Manuel's Ghostwriting Inc",1994-05-23,false
"Manuel's Ghostwriting Inc",1994-05-23,false
"Manuel's Ghostwriting Inc",1994-05-24,false
"Manuel's Ghostwriting Inc",1994-05-27,false
"Manuel's Ghostwriting Inc",1994-05-29,false
"Manuel's Ghostwriting Inc",1994-05-30,false
"Manuel's Ghostwriting Inc",1994-05-30,false
"Manuel's Ghostwriting Inc",1994-05-31,false
"Manuel's Ghostwriting Inc",1994-05-31,false
"Manuel's Ghostwriting Inc",1994-06-02,false
"Manuel's Ghostwriting Inc",1994-06-04,false
"Manuel's Ghostwriting Inc",1994-06-10,false
"Manuel's Ghostwriting Inc",1994-06-13,false
"Manuel's Ghostwriting Inc",1994-06-14,false
"Manuel's Ghostwriting Inc",1994-06-14,false
"Manuel's Ghostwriting Inc",1994-06-15,false
"Manuel's Ghostwriting Inc",1994-06-16,false
"Manuel's Ghostwriting Inc",1994-06-17,false
"Manuel's Ghostwriting Inc",1994-06-17,false
"Manuel's Ghostwriting Inc",1994-06-19,false
"Manuel's Ghostwriting Inc",1994-06-20,false
"Manuel's Ghostwriting Inc",1994-06-21,false
"Manuel's Ghostwriting Inc",1994-06-23,false
"Manuel's Ghostwriting Inc",1994-06-28,false
"Manuel's Ghostwriting Inc",1994-06-29,false
"Manuel's Ghostwriting Inc",1994-07-05,false
"Manuel's Ghostwriting Inc",1994-07-05,false
"Manuel's Ghostwriting Inc",1994-07-08,false
"Manuel's Ghostwriting Inc",1994-07-09,false
"Manuel's Ghostwriting Inc",1994-07-12,false
"Manuel's Ghostwriting Inc",1994-07-12,false
"Manuel's Ghostwriting Inc",1994-07-14,false
"Manuel's Ghostwriting Inc",1994-07-14,false
"Manuel's Ghostwriting Inc",1994-07-15,false
"Manuel's Ghostwriting Inc",1994-07-16,false
"Manuela's Ghostwriting Inc",2009-04-01,true
"Manuela's Ghostwriting Inc",2009-04-08,false
"Manuela's Ghostwriting Inc",2009-04-14,false
"Manuela's Ghostwriting Inc",2009-05-09,false
"Manuela's Ghostwriting Inc",2009-06-14,true
"Manuela's Ghostwriting Inc",2009-07-15,false
"Manuelito's Burger Inc",2008-11-17,true
"Manuelito's Burger Inc",2009-01-14,false
"Manuella's Electronics Inc",1994-06-19,true
"Manuella's Electronics Inc",1994-09-20,true
"Manya's Bananas Inc",1988-01-17,true
"Manya's Bananas Inc",1988-02-07,false
"Manya's Bananas Inc",1988-04-05,true
"Manya's Bananas Inc",1988-04-11,false
"Manya's Bananas Inc",1988-04-30,false
"Manya's Bananas Inc",1988-05-09,false
"Manyrith's Jewelry Inc",1984-06-06,true
"Manyrith's Jewelry Inc",1984-07-03,false
"Manyrith's Jewelry Inc",1984-07-31,false
"Manyrith's Jewelry Inc",1984-09-20,true
"Manyrith's Jewelry Inc",1984-09-29,false
"Maquaja's Reptiles Inc",2007-08-27,true
"Mara's IceCream Inc",2009-06-21,true
"Mara's IceCream Inc",2009-06-23,false
"Mara's IceCream Inc",2009-06-26,false
"Mara's IceCream Inc",2009-07-25,false
"Mara's IceCream Inc",2009-08-01,false
"Mara's IceCream Inc",2009-08-10,false
"Mara's IceCream Inc",2009-08-20,false
"Mara's IceCream Inc",2009-09-12,true
"Mara's IceCream Inc",2009-10-12,false
"Maradi's Merchandise Inc",1988-04-10,true
"Maradi's Merchandise Inc",1988-05-24,false
"Maradi's Merchandise Inc",1988-06-08,false
"Maradi's Merchandise Inc",1988-07-04,true
"Maradi's Merchandise Inc",1988-07-09,false
"Maradi's Merchandise Inc",1988-07-17,false
"Maradi's Merchandise Inc",1988-07-21,false
"Maradi's Merchandise Inc",1988-07-24,false
"Maradi's Merchandise Inc",1988-07-31,false
"Maraia's Coconuts Inc",1982-03-05,true
"Maraia's Coconuts Inc",1982-06-19,true
"Maranda's Beer Inc",1991-10-17,true
"Maranda's Beer Inc",1991-10-17,false
"Maranda's Beer Inc",1991-10-19,false
"Maranda's Beer Inc",1991-11-21,false
"Maranda's Beer Inc",1991-12-06,false
"Maranda's Beer Inc",1991-12-08,false
"Maranda's Beer Inc",1991-12-17,true
"Maranda's Beer Inc",1991-12-21,false
"Maranda's Beer Inc",1991-12-25,false
"Maranda's Beer Inc",1991-12-26,false
"Maranda's Beer Inc",1992-01-01,false
"Maranda's Beer Inc",1992-01-09,false
"Marc's Chocolate Inc",2003-03-24,true
"Marc's Chocolate Inc",2003-03-24,false
"Marc's Chocolate Inc",2003-04-07,false
"Marc's Chocolate Inc",2003-04-13,false
"Marc's Chocolate Inc",2003-04-16,false
"Marc's Chocolate Inc",2003-04-27,false
"Marc's Chocolate Inc",2003-04-28,false
"Marc's Chocolate Inc",2003-05-02,false
"Marc's Chocolate Inc",2003-05-02,false
"Marc's Chocolate Inc",2003-05-03,false
"Marc's Chocolate Inc",2003-05-06,false
"Marc's Chocolate Inc",2003-05-20,false
"Marc's Chocolate Inc",2003-06-18,true
"Marc's Chocolate Inc",2003-06-21,false
"Marc's Chocolate Inc",2003-06-22,false
"Marc's Chocolate Inc",2003-06-26,false
"Marc's Chocolate Inc",2003-06-28,false
"Marc's Chocolate Inc",2003-06-29,false
"Marc's Chocolate Inc",2003-06-29,false
"Marc's Chocolate Inc",2003-07-03,false
"Marc's Chocolate Inc",2003-07-18,false
"Marc-Anthony's Jewelry Inc",1993-11-25,true
"Marc-Anthony's Jewelry Inc",1993-12-16,false
"Marc-Anthony's Jewelry Inc",1993-12-19,false
"Marc-Anthony's Jewelry Inc",1994-01-09,false
"Marc-Anthony's Jewelry Inc",1994-02-27,true
"Marceen's IceCream Inc",2007-11-07,true
"Marceen's IceCream Inc",2007-11-27,false
"Marcel's Ghostwriting Inc",1988-12-02,true
"Marcel's Ghostwriting Inc",1988-12-02,false
"Marcel's Ghostwriting Inc",1988-12-04,false
"Marcel's Ghostwriting Inc",1988-12-04,false
"Marcel's Ghostwriting Inc",1988-12-07,false
"Marcel's Ghostwriting Inc",1988-12-11,false
"Marcel's Ghostwriting Inc",1988-12-14,false
"Marcel's Ghostwriting Inc",1988-12-19,false
"Marcel's Ghostwriting Inc",1988-12-27,false
"Marcel's Ghostwriting Inc",1988-12-30,false
"Marcel's Ghostwriting Inc",1988-12-30,false
"Marcel's Ghostwriting Inc",1989-01-02,false
"Marcel's Ghostwriting Inc",1989-01-11,false
"Marcel's Ghostwriting Inc",1989-01-15,false
"Marcel's Ghostwriting Inc",1989-01-18,false
"Marcel's Ghostwriting Inc",1989-01-27,false
"Marcel's Ghostwriting Inc",1989-01-30,false
"Marcel's Ghostwriting Inc",1989-02-01,true
"Marcel's Ghostwriting Inc",1989-02-02,false
"Marcel's Ghostwriting Inc",1989-02-03,false
"Marcel's Ghostwriting Inc",1989-02-03,false
"Marcel's Ghostwriting Inc",1989-02-04,false
"Marcel's Ghostwriting Inc",1989-02-08,false
"Marcel's Ghostwriting Inc",1989-02-15,false
"Marcel's Ghostwriting Inc",1989-02-26,false
"Marcel's Ghostwriting Inc",1989-02-26,false
"Marcel's Ghostwriting Inc",1989-03-01,false
"Marcel's Ghostwriting Inc",1989-03-05,false
"Marcel's Ghostwriting Inc",1989-03-05,false
"Marcel's Ghostwriting Inc",1989-03-09,false
"Marcel's Ghostwriting Inc",1989-03-11,false
"Marcel's Ghostwriting Inc",1989-03-12,false
"Marcel's Ghostwriting Inc",1989-03-17,false
"Marcel's Ghostwriting Inc",1989-03-18,false
"Marcel's Ghostwriting Inc",1989-03-23,false
"Marcel's Ghostwriting Inc",1989-03-27,false
"Marcel's Ghostwriting Inc",1989-03-29,false
"Marcel's Ghostwriting Inc",1989-03-29,false
"Marcel's Ghostwriting Inc",1989-03-31,false
"Marcela's Beer Inc",1996-04-12,true
"Marcela's Beer Inc",1996-06-08,false
"Marcela's Beer Inc",1996-06-15,true
"Marcela's Beer Inc",1996-06-25,false
"Marcela's Beer Inc",1996-07-06,false
"Marcela's Beer Inc",1996-07-08,false
"Marcela's Beer Inc",1996-07-26,false
"Marcelino's Candy Inc",1980-12-15,true
"Marcelino's Candy Inc",1981-01-06,false
"Marcelino's Candy Inc",1981-01-09,false
"Marcelino's Candy Inc",1981-03-03,true
"Marcelino's Candy Inc",1981-03-09,false
"Marcella's Computers Inc",1983-12-07,true
"Marcella's Computers Inc",1983-12-10,false
"Marcella's Computers Inc",1983-12-25,false
"Marcella's Computers Inc",1984-01-01,false
"Marcella's Computers Inc",1984-01-16,false
"Marcella's Computers Inc",1984-01-22,false
"Marcella's Computers Inc",1984-01-24,false
"Marcella's Computers Inc",1984-01-29,false
"Marcella's Computers Inc",1984-02-14,true
"Marcella's Computers Inc",1984-02-16,false
"Marcella's Computers Inc",1984-03-27,false
"Marcella's Computers Inc",1984-03-30,false
"Marcella's Computers Inc",1984-04-05,false
"Marcello's Copyshop Inc",2009-04-03,true
"Marcello's Copyshop Inc",2009-04-03,false
"Marcello's Copyshop Inc",2009-04-05,false
"Marcello's Copyshop Inc",2009-04-10,false
"Marcello's Copyshop Inc",2009-04-15,false
"Marcello's Copyshop Inc",2009-04-21,false
"Marcello's Copyshop Inc",2009-05-01,false
"Marcello's Copyshop Inc",2009-05-07,false
"Marcello's Copyshop Inc",2009-05-23,false
"Marcello's Copyshop Inc",2009-06-02,false
"Marcello's Copyshop Inc",2009-06-03,true
"Marcello's Copyshop Inc",2009-06-10,false
"Marcello's Copyshop Inc",2009-06-20,false
"Marcello's Copyshop Inc",2009-06-25,false
"Marcello's Copyshop Inc",2009-07-09,false
"Marcello's Copyshop Inc",2009-07-19,false
"Marcello's Copyshop Inc",2009-07-20,false
"Marcello's Copyshop Inc",2009-07-21,false
"Marcello's Copyshop Inc",2009-07-24,false
"Marcello's Copyshop Inc",2009-07-30,false
"Marcellus' Ghostwriting Inc",1996-03-28,true
"Marcellus' Ghostwriting Inc",1996-03-29,false
"Marcellus' Ghostwriting Inc",1996-04-10,false
"Marcellus' Ghostwriting Inc",1996-05-03,false
"Marcellus' Ghostwriting Inc",1996-05-16,false
"Marcellus' Ghostwriting Inc",1996-06-15,true
"Marcellus' Ghostwriting Inc",1996-06-19,false
"Marcellus' Ghostwriting Inc",1996-06-20,false
"Marcellus' Ghostwriting Inc",1996-06-24,false
"Marcellus' Ghostwriting Inc",1996-06-30,false
"Marcellus' Ghostwriting Inc",1996-07-14,false
"Marcellus' Ghostwriting Inc",1996-07-26,false
"Marcelo's Hamsters Inc",1981-06-08,true
"Marche's Computers Inc",2008-03-01,true
"Marche's Computers Inc",2008-03-27,false
"Marche's Computers Inc",2008-04-17,false
"Marche's Computers Inc",2008-04-29,false
"Marche's Computers Inc",2008-06-23,true
"Marciano's Beer Inc",1988-12-14,true
"Marcius' Ghostwriting Inc",1995-04-14,true
"Marcius' Ghostwriting Inc",1995-05-28,false
"Marcius' Ghostwriting Inc",1995-06-25,true
"Marcius' Ghostwriting Inc",1995-07-02,false
"Marco's Electronics Inc",2009-05-23,true
"Marco's Electronics Inc",2009-05-24,false
"Marco's Electronics Inc",2009-05-27,false
"Marco's Electronics Inc",2009-06-02,false
"Marco's Electronics Inc",2009-06-05,false
"Marco's Electronics Inc",2009-06-05,false
"Marco's Electronics Inc",2009-06-09,false
"Marco's Electronics Inc",2009-06-17,false
"Marco's Electronics Inc",2009-06-18,false
"Marco's Electronics Inc",2009-06-19,false
"Marco's Electronics Inc",2009-06-19,false
"Marco's Electronics Inc",2009-06-20,false
"Marco's Electronics Inc",2009-06-24,false
"Marco's Electronics Inc",2009-06-25,false
"Marco's Electronics Inc",2009-06-26,false
"Marco's Electronics Inc",2009-07-02,false
"Marco's Electronics Inc",2009-07-02,false
"Marco's Electronics Inc",2009-07-04,false
"Marco's Electronics Inc",2009-07-04,false
"Marco's Electronics Inc",2009-07-04,false
"Marco's Electronics Inc",2009-07-05,false
"Marco's Electronics Inc",2009-07-05,false
"Marco's Electronics Inc",2009-07-06,false
"Marco's Electronics Inc",2009-07-15,false
"Marco's Electronics Inc",2009-07-15,false
"Marco's Electronics Inc",2009-07-24,true
"Marco's Electronics Inc",2009-07-30,false
"Marco's Electronics Inc",2009-08-04,false
"Marco's Electronics Inc",2009-08-05,false
"Marco's Electronics Inc",2009-08-05,false
"Marco's Electronics Inc",2009-08-06,false
"Marco's Electronics Inc",2009-08-11,false
"Marco's Electronics Inc",2009-08-13,false
"Marco's Electronics Inc",2009-08-15,false
"Marco's Electronics Inc",2009-08-16,false
"Marco's Electronics Inc",2009-08-18,false
"Marco's Electronics Inc",2009-08-19,false
"Marco's Electronics Inc",2009-08-19,false
"Marco's Electronics Inc",2009-08-21,false
"Marco's Electronics Inc",2009-08-21,false
"Marco's Electronics Inc",2009-08-22,false
"Marco's Electronics Inc",2009-08-28,false
"Marco's Electronics Inc",2009-08-29,false
"Marco's Electronics Inc",2009-09-01,false
"Marco's Electronics Inc",2009-09-07,false
"Marco's Electronics Inc",2009-09-14,false
"Marco's Electronics Inc",2009-09-19,false
"Marcos' Ghostwriting Inc",2006-05-28,true
"Marcos' Ghostwriting Inc",2006-05-28,false
"Marcos' Ghostwriting Inc",2006-06-03,false
"Marcos' Ghostwriting Inc",2006-06-03,false
"Marcos' Ghostwriting Inc",2006-06-03,false
"Marcos' Ghostwriting Inc",2006-06-11,false
"Marcos' Ghostwriting Inc",2006-06-12,false
"Marcos' Ghostwriting Inc",2006-06-14,false
"Marcos' Ghostwriting Inc",2006-06-15,false
"Marcos' Ghostwriting Inc",2006-06-20,false
"Marcos' Ghostwriting Inc",2006-06-21,false
"Marcos' Ghostwriting Inc",2006-06-23,false
"Marcos' Ghostwriting Inc",2006-06-24,false
"Marcos' Ghostwriting Inc",2006-06-28,false
"Marcos' Ghostwriting Inc",2006-06-29,false
"Marcos' Ghostwriting Inc",2006-07-05,false
"Marcos' Ghostwriting Inc",2006-07-07,false
"Marcos' Ghostwriting Inc",2006-07-11,false
"Marcos' Ghostwriting Inc",2006-07-17,false
"Marcos' Ghostwriting Inc",2006-07-21,false
"Marcos' Ghostwriting Inc",2006-07-21,false
"Marcos' Ghostwriting Inc",2006-07-22,false
"Marcos' Ghostwriting Inc",2006-07-23,false
"Marcos' Ghostwriting Inc",2006-07-31,true
"Marcos' Ghostwriting Inc",2006-08-03,false
"Marcos' Ghostwriting Inc",2006-08-04,false
"Marcos' Ghostwriting Inc",2006-08-06,false
"Marcos' Ghostwriting Inc",2006-08-07,false
"Marcos' Ghostwriting Inc",2006-08-08,false
"Marcos' Ghostwriting Inc",2006-08-14,false
"Marcos' Ghostwriting Inc",2006-08-15,false
"Marcos' Ghostwriting Inc",2006-08-24,false
"Marcos' Ghostwriting Inc",2006-08-27,false
"Marcos' Ghostwriting Inc",2006-08-30,false
"Marcos' Ghostwriting Inc",2006-08-31,false
"Marcos' Ghostwriting Inc",2006-09-05,false
"Marcos' Ghostwriting Inc",2006-09-06,false
"Marcos' Ghostwriting Inc",2006-09-08,false
"Marcos' Ghostwriting Inc",2006-09-09,false
"Marcos' Ghostwriting Inc",2006-09-11,false
"Marcos' Ghostwriting Inc",2006-09-18,false
"Marcos' Ghostwriting Inc",2006-09-20,false
"Marcus' Burger Inc",2000-08-05,true
"Marcus' Burger Inc",2000-08-05,false
"Marcus' Burger Inc",2000-08-05,false
"Marcus' Burger Inc",2000-08-05,false
"Marcus' Burger Inc",2000-08-05,false
"Marcus' Burger Inc",2000-08-06,false
"Marcus' Burger Inc",2000-08-06,false
"Marcus' Burger Inc",2000-08-07,false
"Marcus' Burger Inc",2000-08-08,false
"Marcus' Burger Inc",2000-08-08,false
"Marcus' Burger Inc",2000-08-08,false
"Marcus' Burger Inc",2000-08-08,false
"Marcus' Burger Inc",2000-08-09,false
"Marcus' Burger Inc",2000-08-09,false
"Marcus' Burger Inc",2000-08-09,false
"Marcus' Burger Inc",2000-08-10,false
"Marcus' Burger Inc",2000-08-12,false
"Marcus' Burger Inc",2000-08-14,false
"Marcus' Burger Inc",2000-08-14,false
"Marcus' Burger Inc",2000-08-14,false
"Marcus' Burger Inc",2000-08-15,false
"Marcus' Burger Inc",2000-08-17,false
"Marcus' Burger Inc",2000-08-17,false
"Marcus' Burger Inc",2000-08-18,false
"Marcus' Burger Inc",2000-08-18,false
"Marcus' Burger Inc",2000-08-20,false
"Marcus' Burger Inc",2000-08-20,false
"Marcus' Burger Inc",2000-08-21,false
"Marcus' Burger Inc",2000-08-21,false
"Marcus' Burger Inc",2000-08-21,false
"Marcus' Burger Inc",2000-08-21,false
"Marcus' Burger Inc",2000-08-22,false
"Marcus' Burger Inc",2000-08-22,false
"Marcus' Burger Inc",2000-08-22,false
"Marcus' Burger Inc",2000-08-23,false
"Marcus' Burger Inc",2000-08-24,false
"Marcus' Burger Inc",2000-08-24,false
"Marcus' Burger Inc",2000-08-25,false
"Marcus' Burger Inc",2000-08-25,false
"Marcus' Burger Inc",2000-08-26,false
"Marcus' Burger Inc",2000-08-26,false
"Marcus' Burger Inc",2000-08-26,false
"Marcus' Burger Inc",2000-08-27,false
"Marcus' Burger Inc",2000-08-27,false
